Course ID,Subject Title,Units,Days,Begin,End,Location,Instructor(s),Department Name,Bldg,Room,Section
11910,Directed Research,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Frederking, Callan",Language Technologies Institute,TBA,,S
11920,Independent Study: Breadth,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Callan, Frederking",Language Technologies Institute,TBA,,R
11925,Independent Study: Area,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Language Technologies Institute,TBA,,R
11927,MIIS Capstone Project,36.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Language Technologies Institute,DNM,DNM,A
11930,Dissertation Research,1-48,Schedule will be added,NA,NA,"Lisbon, Portugal",Callan,Language Technologies Institute,TBA,,PP
11930,Dissertation Research,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Callan,Language Technologies Institute,TBA,,R
11935,LTI Practicum,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Callan,Language Technologies Institute,DNM,DNM,P
11935,LTI Practicum,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Frederking,Language Technologies Institute,DNM,DNM,R
11936,PhD Internship,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Callan,Language Technologies Institute,DNM,DNM,P
11936,PhD Internship,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Language Technologies Institute,DNM,DNM,S
38110,ENGAGE in Service,1.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hovis,MCS Interdisciplinary,DNM,DNM,A
38220,ENGAGE in the Arts,2.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hovis,MCS Interdisciplinary,DNM,DNM,A
10500,Senior Research Project,612,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gormley,Machine Learning,TBA,,R
10520,Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gormley,Machine Learning,DNM,DNM,A
10601,Introduction to Machine Learning (Master's),12.0,Monday Tuesday Wednesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Chai,Machine Learning,SH,105,A
10620,Independent Study: Research,612,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Shah,Machine Learning,DNM,DNM,A
10697,Reading and Research,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Shah,Machine Learning,DNM,DNM,R
10920,Graduate Reading and Research,12-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Mitchell,Machine Learning,DNM,DNM,R
10930,Dissertation Research,5-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Mitchell,Machine Learning,DNM,DNM,R
27390,Internship,0-3,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27454,Supervised Reading,3-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27555,Materials Project I,69,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27556,Materials Project II,69,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27675,Masters Report,0.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27756,Masters Project,1-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Houser,Materials Science & Engineering,TBA,,A
27773,Graduate Reading and Research,51836,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Dickey, Smith",Materials Science & Engineering,TBA,,R
27775,Thesis,1-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Dickey,Materials Science & Engineering,TBA,,A
27995,Internship,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Dickey,Materials Science & Engineering,TBA,,A
27995,Internship,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Dickey,Materials Science & Engineering,TBA,,R
21122,Integration and Approximation,10.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Flaherty,Mathematical Sciences,HH,B103,S
21122,Integration and Approximation,10.0,Sunday Monday Tuesday Wednesday Thursday,11:00AM,12:30PM,"Doha, Qatar",Instructor TBA,Mathematical Sciences,TBA,,W
21127,Concepts of Mathematics,12.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Abdelghany,Mathematical Sciences,SH,105,S
21241,Matrices and Linear Transformations,12.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Handron,Mathematical Sciences,BH,A36,S
21259,Calculus in Three Dimensions,10.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Johnson,Mathematical Sciences,DH,1212,S
21260,Differential Equations,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Handron,Mathematical Sciences,HH,B103,S
21325,Probability,9.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Newman,Mathematical Sciences,DH,1211,S
21355,Principles of Real Analysis I,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Flaherty,Mathematical Sciences,DH,1211,S
21599,Undergraduate Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Mathematical Sciences,DNM,DNM,A
21599,Undergraduate Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Mathematical Sciences,DNM,DNM,S
21900,Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Conley,Mathematical Sciences,DNM,DNM,R
21901,Master's Degree Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Mathematical Sciences,DNM,DNM,A
21902,Doctoral Thesis Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Conley,Mathematical Sciences,DNM,DNM,R
24391,Mechanical Engineering Project,"3-12,18",Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24391,Mechanical Engineering Project,"3-12,18",Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,S
24392,Mechanical Engineering Project,3-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24392,Mechanical Engineering Project,3-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,S
24491,Department Research Honors,3-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24491,Department Research Honors,3-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,S
24492,Department Research Honors,3-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24492,Department Research Honors,3-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,S
24793,Supervised Reading,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24794,Master of Science Project,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,A
24796,Graduate Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Hertz,Mechanical Engineering,DNM,DNM,R
92897,Health Care Quality,4.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Block,Medical Management:Sch of Pub Pol & Mgt,TBA,,A
82103,Elementary French I Online,12.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Niang,Modern Languages,TBA,,S
82133,Elementary Chinese Online I,12.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wu,Modern Languages,TBA,,S
82134,Elementary Chinese Online II,12.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wu,Modern Languages,TBA,,S
82139,"Chinese Language, Culture and Society",9.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wu,Modern Languages,TBA,,S
82146,Intensive Spanish Language and Culture: Elementary Level,3-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Tardio,Modern Languages,DNM,DNM,S
82171,Elementary Japanese I,12.0,Monday Tuesday Wednesday Thursday Friday,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",Zhan,Modern Languages,CMU,REMOTE,S
82172,Elementary Japanese II,12.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50PM,"Pittsburgh, Pennsylvania",Yasuhara,Modern Languages,CMU,REMOTE,S
82272,Intermediate Japanese II,12.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Yasuhara,Modern Languages,PH,125B,S
82275,Queer Representations in Contemporary Literature and Culture from Japan,9.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Lowy,Modern Languages,CMU,REMOTE,S
82278,Japanese Film and Literature: The Art of Storytelling,9.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Zhan,Modern Languages,CMU,REMOTE,S
82279,Anime - Visual Interplay between Japan and the World,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Yasuhara,Modern Languages,CMU,REMOTE,S
82283,Language Diversity & Cultural Identity,9.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,PH,126A,S
82293,Russian Cinema: From the Bolshevik Revolution to Putin's Russia,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Kats,Modern Languages,PH,A19,S
82295,20th Century Russian Masterpieces,9.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Kats,Modern Languages,PH,A19,S
82346,Intensive Spanish Language and Culture: Advanced Level,1824,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Tardio,Modern Languages,DNM,DNM,S
82372,Advanced Japanese II,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Yasuhara,Modern Languages,PH,125B,S
82412,Topics in Arabic Studies,9.0,Schedule will be added,NA,NA,"Doha, Qatar",Instructor TBA,Modern Languages,DNM,DNM,W
82444,The Structure of Spanish,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Tardio,Modern Languages,DNM,DNM,S
82451,Studies in Latin American Literature and Culture,9.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Tardio,Modern Languages,DNM,DNM,S
82505,Undergraduate Internship,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,DNM,DNM,S
82988,Graduate Reading and Research,51836,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,TBA,,R
82988,Graduate Reading and Research,51836,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,DNM,DNM,RA
82988,Graduate Reading and Research,51836,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,DNM,DNM,RB
82988,Graduate Reading and Research,51836,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,DNM,DNM,RC
82989,Second Language Acquisition Dissertation Research,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Modern Languages,DNM,DNM,A
57173,Survey of Western Music History,9.0,Monday Tuesday Wednesday Thursday,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",Johnston,Music,CMU,REMOTE,S
57188,Repertoire and Listening for Musicians,1.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Johnston,Music,DNM,DNM,S
57690,Practicum,0-3,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Johnston,Music,DNM,DNM,R
57690,Practicum,0-3,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Neuroscience Institute,TBA,,S
86800,PhD Thesis Research,6-60,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Stupka,Neuroscience Institute,TBA,,R
80210,Logic and Proofs,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Fechtner,Philosophy,PH,226C,S
80211,Logic and Mathematical Inquiry,9.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Sheng,Philosophy,PH,126A,S
80212,Arguments and Logical Analysis,9.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Milner,Philosophy,PH,226C,S
80495,Independent Study,36912,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Philosophy,TBA,,S
80990,Directed Reading,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Philosophy,TBA,,R
80991,Thesis Research,"5-18,24",Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Philosophy,TBA,,R
80998,Reading and Research,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Bjorndahl,Philosophy,DNM,DNM,R
33100,Basic Experimental Physics,6.0,Monday Tuesday Wednesday,12:30PM,03:20PM,"Pittsburgh, Pennsylvania",Anderson,Physics,DH,A331,S
33104,Experimental Physics,9.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,03:20PM,"Pittsburgh, Pennsylvania",Anderson,Physics,DH,A331,S
33124,Introduction to Astronomy,9.0,Monday Wednesday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Turnshek,Physics,WEH,8427,S
33141,Physics I for Engineering Students,12.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,01:20PM,"Pittsburgh, Pennsylvania",Collins,Physics,DH,1212,S
33142,Physics II for Engineering and Physics Students,12.0,Monday Tuesday Wednesday Thursday Friday,12:30PM,02:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Physics,HH,B131,S
33495,Internship,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Dodelson,Physics,DNM,DNM,R
33997,Graduate Laboratory,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Deserno,Physics,DNM,DNM,R
33998,Thesis Research,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Deserno,Physics,DNM,DNM,R
85251,Personality:,9.0,Day not scheduled,NA,NA,NA,NA,Psychology,NA,,NA
85251,Personality,9.0,Monday Tuesday Wednesday Thursday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Crittenden,Psychology,TBA,,S
85480,Internship in Clinical Psychology,6-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Crittenden,Psychology,TBA,,A
85482,Internship in Psychology,3-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Thiessen,Psychology,TBA,,A
85781,Graduate Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Creswell,Psychology,DNM,DNM,R
85781,Graduate Reading and Research,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Psychology,DNM,DNM,S
91889,Internship,0-6,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Management:Sch of Pub Pol & Mgt,TBA,,A
90452,Applied Statistics for Public Policy,9.0,Monday Wednesday,02:00PM,03:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,HBH,1007,A
90452,Applied Statistics for Public Policy,9.0,Friday,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",NA,Public Policy & Mgt:Sch of Pub Pol & Mgt,HBH,1007,NA
90454,Applied Economics,9.0,Monday Wednesday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Benedict,Public Policy & Mgt:Sch of Pub Pol & Mgt,HBH,1007,A
90454,Applied Economics,9.0,Friday,10:00AM,11:20AM,"Pittsburgh, Pennsylvania",NA,Public Policy & Mgt:Sch of Pub Pol & Mgt,HBH,1007,NA
90471,Poverty and Social Policies,6.0,Tuesday Thursday,10:00AM,11:20AM,"Pittsburgh, Pennsylvania",Borzutzky,Public Policy & Mgt:Sch of Pub Pol & Mgt,HBH,1007,A
90490,Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,TBA,,A
90701,Practicum,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,TBA,,A
90900,Internship,0.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,TBA,,R
90925,Ph.D. Readings and Research,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gaynor,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,R
90932,Independent Study,1-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Borzutzky,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90934,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Borzutzky,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90935,Independent Study,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Padman,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90936,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kurland,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90937,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Crawford,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90938,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90939,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90940,Independent Study,1-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90941,Independent Study,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90942,Independent Study,1-24,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,DNM,DNM,A
90943,Independent Study,1-12,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Public Policy & Mgt:Sch of Pub Pol & Mgt,TBA,,A
16597,Undergraduate Reading and Research,0-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Riviere,Robotics,DNM,DNM,A
16991,Internship:,3-36,Day not scheduled,NA,NA,NA,NA,Robotics,NA,,NA
16991,TBA,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Dolan,Robotics,DNM,DNM,A
16991,Internship:,3-36,Day not scheduled,NA,NA,NA,NA,Robotics,NA,,NA
16991,TBA,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kaess,Robotics,DNM,DNM,B
16991,TBA,3-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Robotics,DNM,DNM,R
16995,Independent Study,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wettergreen,Robotics,DNM,DNM,A
16997,Reading and Research in Robotics,0-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wettergreen,Robotics,DNM,DNM,R
88398,Independent Study,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loewenstein,Social & Decision Sciences,TBA,,S
88398,Independent Study,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Social & Decision Sciences,TBA,,T
88399,Undergraduate Research,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Broomell,Social & Decision Sciences,DNM,DNM,A
88399,Undergraduate Research,1-18,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Golman,Social & Decision Sciences,DNM,DNM,S
88505,Undergraduate Internship,1-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Angermeier, Chapman",Social & Decision Sciences,DNM,DNM,S
88998,Graduate Reading and Research,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Angermeier,Social & Decision Sciences,TBA,,R
17607,Privacy by Design Practicum,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Habib,Software & Societal Systems,DNM,DNM,R
17608,Privacy Engineering Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Habib,Software & Societal Systems,DNM,DNM,A
17609,Internship for Privacy Engineering,3.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Habib,Software & Societal Systems,DNM,DNM,A
17672,Studio Project II,36.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Berardone,Software & Societal Systems,DNM,DNM,A
17679,Thesis Writing for Industrial Software Research,6.0,Wednesday,05:00PM,06:20PM,"Pittsburgh, Pennsylvania","Miranda, Ashok",Software & Societal Systems,DNM,DNM,D
17697,Directed Study:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17697,MSE THESIS Research,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Breaux,Software & Societal Systems,DNM,DNM,D
17699,Independent Study,3-27,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Breaux,Software & Societal Systems,DNM,DNM,A
17699,Independent Study,3-27,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Eppinger,Software & Societal Systems,DNM,DNM,B
17699,Independent Study,3-27,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Breaux,Software & Societal Systems,DNM,DNM,D
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Carley,Software & Societal Systems,DNM,DNM,A
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sadeh,Software & Societal Systems,DNM,DNM,B
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Herbsleb,Software & Societal Systems,DNM,DNM,C
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cranor,Software & Societal Systems,DNM,DNM,D
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Fang,Software & Societal Systems,DNM,DNM,L
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Christin,Software & Societal Systems,DNM,DNM,M
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Vasilescu,Software & Societal Systems,DNM,DNM,O
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kolter,Software & Societal Systems,DNM,DNM,P
17802,Societal Computing Pre-Thesis:,6.0,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17802,Societal Computing Pre-Thesis,6.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Agarwal,Software & Societal Systems,DNM,DNM,Q
17993,Societal Computing Graduate Reading and Research:,VAR,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17993,TBA,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Christin,Software & Societal Systems,DNM,DNM,PP
17993,TBA,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Christin,Software & Societal Systems,TBA,,R
17993,TBA,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Christin,Software & Societal Systems,DNM,DNM,T
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Carley,Software & Societal Systems,DNM,DNM,A
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sadeh,Software & Societal Systems,DNM,DNM,B
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Wu,Software & Societal Systems,DNM,DNM,C
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cranor,Software & Societal Systems,DNM,DNM,D
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Fang,Software & Societal Systems,DNM,DNM,L
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Vasilescu,Software & Societal Systems,DNM,DNM,M
17996,Societal Computing Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Christin,Software & Societal Systems,DNM,DNM,N
17996,Societal Computing Independent Study:,VAR,Day not scheduled,NA,NA,NA,NA,Software & Societal Systems,NA,,NA
17996,SC Independent Study,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Park,Software & Societal Systems,DNM,DNM,O
17997,Graduate Reading and Research,1-48,Schedule will be added,NA,NA,"Lisbon, Portugal",Kaestner,Software & Societal Systems,DNM,DNM,PP
17997,Graduate Reading and Research,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Kaestner,Software & Societal Systems,DNM,DNM,R
17997,Graduate Reading and Research,1-48,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Software & Societal Systems,DNM,DNM,T
17997,Graduate Reading and Research,1-48,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",NA,Statistics and Data Science,BH,140A,NA
36225,Introduction to Probability Theory,9.0,Monday Tuesday Wednesday Thursday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Instructor TBA,Statistics and Data Science,BH,A36,S
36315,Statistical Graphics and Visualization,9.0,Monday Wednesday Friday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Statistics and Data Science,PH,226C,S
