Course ID,Subject Title,Units,Days,Begin,End,Location,Instructor(s),Department Name,Bldg,Room,Section
48050,Study Abroad,0.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,A
48095,Spatial Concepts for Non-Architecture Majors,10.0,Tuesday Thursday,01:00PM,02:50PM,"Pittsburgh, Pennsylvania",Barbuto,Architecture,CFA,211,A
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",McFarland,Architecture,MM,A14,NA
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Markiewicz,Architecture,CFA,200,A
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Tarannum,Architecture,CFA,200,B
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Rafson,Architecture,CFA,200,C
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Wood-Sternburgh,Architecture,CFA,200,D
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,CFA,200,E
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,CFA,200,F
48100,Architecture Design Studio: POIESIS STUDIO 1,15.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,CFA,200,G
48104,Shop Skills,VAR,Monday Wednesday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Holmes,Architecture,CFA,A9,A1
48104,Shop Skills,VAR,Monday Wednesday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Holmes,Architecture,CFA,A9,A2
48104,Shop Skills,VAR,Monday Wednesday,11:00AM,11:50AM,"Pittsburgh, Pennsylvania",Holmes,Architecture,CFA,A9,B1
48104,Shop Skills,VAR,Monday Wednesday,11:00AM,11:50AM,"Pittsburgh, Pennsylvania",Holmes,Architecture,CFA,A9,B2
48104,Shop Skills,VAR,Monday Wednesday,06:00PM,06:50PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,CFA,A9,C1
48104,Shop Skills,VAR,Monday Wednesday,06:00PM,06:50PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,CFA,A9,C2
48104,Shop Skills,VAR,Monday Wednesday,07:30PM,08:20PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,CFA,A9,D1
48104,Shop Skills,VAR,Monday Wednesday,07:30PM,08:20PM,"Pittsburgh, Pennsylvania",Sontag,Architecture,CFA,A9,D2
48104,Shop Skills,VAR,Tuesday Thursday,03:00PM,03:50PM,"Pittsburgh, Pennsylvania",Holmes,Architecture,CFA,A9,E2
48116,Introduction to Building Performance,3.0,Tuesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Sawyer,Architecture,MM,303,A
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,MM,A14,NA
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bista,Architecture,CFA,200,A
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Kwon,Architecture,CFA,200,B
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Patel,Architecture,CFA,200,C
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Rodriguez Ladron De Guevara,Architecture,CFA,200,D
48200,Architecture Design Studio: POIESIS STUDIO 3,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Schmidt,Architecture,CFA,200,E
48215,Materials & Assembly,9.0,Monday Wednesday Friday,10:00AM,10:50AM,"Pittsburgh, Pennsylvania",Damiani,Architecture,POS,151,A
48222,"Explorations in Craft: Soft Forms, Stable Structures",9.0,Wednesday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,206A,A
48250,Urbanism and the Social Production of Space,9.0,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Kwon,Architecture,MM,303,A
48300,Architecture Design Studio: Praxis Studio 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,A14,NA
48300,Architecture Design Studio: Praxis Studio 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania","Abraham, Achnani, Sindi, Tannir",Architecture,MM,312,A
48300,Architecture Design Studio: Praxis Studio 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,MM,312,B
48300,Architecture Design Studio: Praxis Studio 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Sindi,Architecture,MM,312,C
48300,Architecture Design Studio: Praxis Studio 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Tannir,Architecture,MM,312,D
48307,Carnival Pavilion,VAR,Wednesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,CFA,211,A1
48307,Carnival Pavilion,VAR,Wednesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",Khan,Architecture,CFA,211,A2
48307,Carnival Pavilion,VAR,Wednesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",Achnani,Architecture,CFA,211,B2
48310,Prototyping Stories: Experimental Children's Book and Vis Dev as An Architectura,9.0,Monday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Yang,Architecture,CFA,211,A
48315,Environment I: Climate & Energy in Architecture,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania","Loftness, Li",Architecture,MM,103,NA
48315,Environment I: Climate & Energy in Architecture,9.0,Tuesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania","Loftness, Li",Architecture,MM,107,A
48315,Environment I: Climate & Energy in Architecture,9.0,Tuesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania","Loftness, Li",Architecture,MM,103,B
48356,Color Drawing,9.0,Wednesday,08:00AM,10:50AM,"Pittsburgh, Pennsylvania",Cooper,Architecture,CFA,211,A
48374,History of Architecture in the Islamic World- A Primer,9.0,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Torello,Architecture,MM,409,A
48386,PORTFOLIO & RESUME PREPARATION (UG),3.0,Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Abraham,Architecture,MM,409,A1
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,03:20PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,103,NA
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Cochran,Architecture,MM,312,A
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Damiani,Architecture,MM,312,B
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Lee,Architecture,MM,312,C
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,D
48400,Architecture Design Studio: Praxis Studio 3,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,E
48409,History and Future of Interaction Design,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Pangaro,Architecture,MM,107,A
48432,Environment II: Design Integration of Active Building Systems,9.0,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Baird,Architecture,MM,103,A
48434,Aztec to Zacatecas: Mesoamerican & Spanish Colonial Arch of Mexico & Guatemala,9.0,Tuesday Thursday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,CFA,102,A
48490,Undergraduate Internship,3.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,A
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,03:20PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,MM,103,NA
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,MM,312,A
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Byrne,Architecture,MM,312,B
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Chen,Architecture,MM,312,C
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Ficca,Architecture,MM,312,D
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Yang,Architecture,MM,312,E
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,F
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,G
48500,Advanced Synthesis Options Studio,018,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,H
48509,Architecture Design Studio: Thesis I/ Independent Project,18.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,A
48525,Thesis Seminar,9.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Torello,Architecture,MM,409,A
48531,Fabricating Customization: Prototype,9.0,Monday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Ficca,Architecture,MM,C4,A
48555,Introduction to Architectural Robotics:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48555,Introduction to Architectural Robotics,9.0,Monday Wednesday,02:00PM,03:50PM,"Pittsburgh, Pennsylvania",Bard,Architecture,MM,C4,A
48560,Histories of Urban Design:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48560,Histories of Urban Design,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,CFA,102,A
48568,"Advanced CAD, BIM, and 3D Visualization",VAR,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Kurland,Architecture,TBA,,A
48599,Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Arscott,Architecture,TBA,,A
48599,Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Abraham,Architecture,TBA,,B
48599,Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,C
48599,Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,D
48599,Independent Study,3-9,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,E
48607,Architectural Agency,VAR,Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Issaias,Architecture,OFF,CAMPUS,A
48607,Architectural Agency,VAR,Wednesday,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",Issaias,Architecture,OFF,CAMPUS,B
48610,Prototyping Stories: Experimental Children's Book and Vis Dev as An Architectura,9.0,Monday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Yang,Architecture,CFA,211,A
48620,Graduate Seminar: Situating Research,3.0,Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Rehman,Architecture,CFA,214,A
48622,"Explorations in Craft: Soft Forms, Stable Structures",9.0,Wednesday Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Garofalo,Architecture,CFA,206A,A
48625,Thesis Seminar,VAR,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Torello,Architecture,MM,409,A
48630,M.Arch Studio: Praxis 1,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania","Kline, Anklesaria",Architecture,MM,312,A
48634,Architectural Theory & Contemporary Issues,VAR,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Gutschow,Architecture,CFA,214,A
48635,Environment I: Climate & Energy,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania","Li, Loftness",Architecture,MM,103,NA
48635,Environment I: Climate & Energy,9.0,Tuesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania","Loftness, Li",Architecture,MM,107,A
48635,Environment I: Climate & Energy,9.0,Tuesday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania","Loftness, Li",Architecture,MM,103,B
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Arscott,Architecture,MM,312,A
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Byrne,Architecture,MM,312,B
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Chen,Architecture,MM,312,C
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Ficca,Architecture,MM,312,D
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Yang,Architecture,MM,312,E
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,F
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,G
48650,ASO Masters Studio,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,H
48655,Environment II: Design Integration of Active Building Systems,9.0,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Baird,Architecture,MM,103,A
48675,Designing for the Internet of Things,6.0,Tuesday Thursday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Byrne,Architecture,HL,A10,A2
48676,"Connected Communities: Technology, Publics, Politics, and Participation",6.0,Tuesday Thursday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",Byrne,Architecture,MM,409,A1
48689,Digital Skills Workshop,3.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Huber, Goral",Architecture,DNM,DNM,A1
48699,"Environmental Racism, Injustice, & Unfreedom: Lessons for Architecture:",VAR,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48699,"Environmental Racism, Injustice and Unfreedom",VAR,Friday,02:00PM,03:50PM,"Pittsburgh, Pennsylvania","Rehman, Newman- Perry",Architecture,MM,409,A
48700,Practicum,0-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Cardoso Llach, Cupkova, Gutschow, Krishnamurti, Sawyer, Gruber",Architecture,DNM,DNM,A
48702,Master's Project,18-36,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Cochran, Loftness, Karaguzel, Cardoso Llach",Architecture,TBA,,A
48705,Urban Design Studio I,18.0,Monday Wednesday Friday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",Mondor,Architecture,MM,312,A
48707,MUD Graduate Seminar,3.0,Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Ostergaard,Architecture,MM,307,A
48709,History and Future of Interaction Design,12.0,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Pangaro,Architecture,MM,107,A
48716,MSCD Pre-thesis II,6.0,Thursday,10:00AM,11:50AM,"Pittsburgh, Pennsylvania","Erdolu, Noel",Architecture,MM,307,A
48718,Urban Design Studio III,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Gruber,Architecture,MM,312,A
48725,Graduate Real Estate Development,VAR,Tuesday Thursday,08:00AM,09:20AM,"Pittsburgh, Pennsylvania",Vavasis,Architecture,WEH,5415,A
48727,Inquiry into Computational Design,9.0,Wednesday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,MM,303,A
48729,"Sustainability, Health and Productivity to Accelerate a Quality Built Environmen",9-12,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Loftness,Architecture,MM,415IW,A
48731,Sustainable Design Synthesis Prep,1-18,Friday,09:30AM,11:50AM,"Pittsburgh, Pennsylvania","Goral, Sawyer",Architecture,MM,415IW,A
48732,Sustainable Design Synthesis,01224,Friday,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",Sawyer,Architecture,MM,415IW,A
48733,Environmental Performance Simulation,0-3,Tuesday Thursday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Li,Architecture,CFA,206A,A
48734,IDeaTe: Possibilistic Design,9.0,Tuesday Thursday,07:00PM,08:20PM,"Pittsburgh, Pennsylvania",Goral,Architecture,HL,A10,A
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cupkova,Architecture,TBA,,C
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,TBA,,E
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,TBA,,F
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Gruber,Architecture,TBA,,I
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Byrne,Architecture,TBA,,J
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,M
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Huber,Architecture,TBA,,O
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Baird,Architecture,TBA,,R
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,V
48736,Master's Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Lee,Architecture,TBA,,X
48740,Urban Design Methods and Theory,9.0,Friday,09:00AM,11:50AM,"Pittsburgh, Pennsylvania",Kline,Architecture,CFA,211,A
48742,Planning and Public Policy for the Future of Urbanism,VAR,Tuesday,07:00PM,09:50PM,"Pittsburgh, Pennsylvania",Chambers,Architecture,MM,415IW,A
48743,Introduction to Ecological Design Thinking,9.0,Wednesday,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",Cupkova,Architecture,MM,321,A
48750,Histories of Urban Design:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48750,Histories of Urban Design,9.0,Tuesday Thursday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Shaw,Architecture,CFA,102,A
48753,Intro to Urban Design Media,6.0,Monday,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",Abraham,Architecture,CFA,206A,A
48755,Introduction to Architectural Robotics:,9.0,Day not scheduled,NA,NA,NA,NA,Architecture,NA,,NA
48755,Introduction to Architectural Robotics,9.0,Monday Wednesday,02:00PM,03:50PM,"Pittsburgh, Pennsylvania",Bard,Architecture,MM,C4,A
48763,Protean Systems: Sustainable Solutions for Uncertain Futures,VAR,Monday Wednesday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Lee,Architecture,MM,415IW,A
48765,AECM Synthesis Project,12.0,Monday Wednesday Friday,02:00PM,03:20PM,"Pittsburgh, Pennsylvania",Lee,Architecture,MM,415IW,A
48767,Transdisciplinary Thinking,12.0,Monday Wednesday Friday,03:30PM,04:50PM,"Pittsburgh, Pennsylvania",Quick,Architecture,MM,415IW,A
48768,"Indoor Environmental Quality (IEQ); Energy, Health and Productivity",12.0,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Pathak,Architecture,CFA,303,A
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Cochran, Loftness",Architecture,TBA,,A
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,DNM,DNM,B
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,DNM,DNM,C
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,DNM,DNM,D
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Varma,Architecture,DNM,DNM,E
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,F
48769,Thesis/Project,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,G
48771,Fabricating Customization: Prototype,9.0,Monday Friday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Ficca,Architecture,MM,C4,A
48772,MAAD Advanced Synthesis Options Studio I,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,A
48772,MAAD Advanced Synthesis Options Studio I,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,B
48772,MAAD Advanced Synthesis Options Studio I,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,C
48772,MAAD Advanced Synthesis Options Studio I,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,D
48772,MAAD Advanced Synthesis Options Studio I,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,MM,312,E
48774,MAAD Pro-seminar I,3.0,Monday Wednesday,09:30AM,10:50AM,"Pittsburgh, Pennsylvania",Gutschow,Architecture,CFA,214,A
48783,Generative Modeling (GRAD),9.0,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Bard,Architecture,DNM,DNM,A
48785,MAAD Research by Design Project,18.0,Tuesday Thursday,01:00PM,04:50PM,"Pittsburgh, Pennsylvania","Bard, Ficca",Architecture,MM,312,A
48786,PORTFOLIO & RESUME PREPARATION (G),3.0,Friday,11:00AM,12:20PM,"Pittsburgh, Pennsylvania",Bizon,Architecture,MM,409,A2
48788,Proseminar in Computational Design,6.0,Friday,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,MM,307,A
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Bard,Architecture,DNM,DNM,B
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,TBA,,E
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Lee,Architecture,TBA,,J
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,M
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Rehman,Architecture,DNM,DNM,N
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Byrne, Sawyer",Architecture,TBA,,O
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,DNM,DNM,P
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,TBA,,R
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,V
48792,Ph.D. Independent Study,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Rehman, Yang",Architecture,TBA,,X
48793,Ph.D. Thesis,0-99,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Cardoso Llach, Cochran, Hartkopf, Krishnamurti, Lam, Lee, Lee, Loftness, Sawyer",Architecture,TBA,,A
48797,PhD Dissertation Defense,"5.0,36",Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania","Cardoso Llach, Lee, Hartkopf, Loftness, Cochran, Krishnamurti, Lee",Architecture,DNM,DNM,A
48798,HVAC and Power Supply for Low-Carbon Buildings,VAR,Tuesday Thursday,12:30PM,01:50PM,"Pittsburgh, Pennsylvania",Baird,Architecture,MM,415IW,A
48811,Proposal Preparation,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Sawyer,Architecture,DNM,DNM,A
48811,Proposal Preparation,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cochran,Architecture,TBA,,E
48811,Proposal Preparation,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Lee,Architecture,DNM,DNM,O
48811,Proposal Preparation,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Krishnamurti,Architecture,TBA,,R
48811,Proposal Preparation,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,V
48812,Thesis Preparation DPP,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Cardoso Llach,Architecture,TBA,,D
48812,Thesis Preparation DPP,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,O
48812,Thesis Preparation DPP,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Instructor TBA,Architecture,TBA,,R
48812,Thesis Preparation DPP,VAR,Schedule will be added,NA,NA,"Pittsburgh, Pennsylvania",Loftness,Architecture,TBA,,V
60104,Foundations: Art First-Year Seminar,6.0,Friday,09:00AM,10:50AM,"Pittsburgh, Pennsylvania",Yeh,Art,DH,B309,A
60105,Cultural History of the Visual Arts,9.0,Monday,07:00PM,09:20PM,"Pittsburgh, Pennsylvania",Versari,Art,PH,A19,A
60105,Cultural History of the Visual Arts,9.0,Wednesday,07:00PM,09:20PM,"Pittsburgh, Pennsylvania",Versari,Art,PH,A19,B
60110,Foundations: Time-Based Media,10.0,Monday Wednesday,07:00PM,09:20PM,"Pittsburgh, Pennsylvania",Andrew,Art,BH,140A,A
60110,Foundations: Time-Based Media,10.0,Monday Wednesday,02:00PM,04:50PM,"Pittsburgh, Pennsylvania",DeYoung,Art,CFA,317,B
